"10"	"2"	"2"	"53"	"54.4500007629395"	"33.3199996948242"	"40"	"1"	"2"	"60.8300018310547"	"62.3400001525879"	"46.2000007629395"	"61"	"11"	"16"	"999"	"999"	"999"
"20"	"0"	"0"	"60.8300018310547"	"57.0800018310547"	"61.6500015258789"	"7"	"9"	"2"	"60.8300018310547"	"62.3400001525879"	"59.0800018310547"	"55"	"14"	"14"	"56.9099998474121"	"46.5699996948242"	"48.7700004577637"
"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"
"23"	"0"	"2"	"56.9099998474121"	"49.189998626709"	"48.7700004577637"	"39"	"5"	"2"	"60.8300018310547"	"59.7099990844727"	"61.6500015258789"	"50"	"7"	"4"	"49.0900001525879"	"46.5699996948242"	"48.7700004577637"
"62"	"7"	"5"	"60.8300018310547"	"59.7099990844727"	"61.6500015258789"	"70"	"11"	"15"	"60.8300018310547"	"59.7099990844727"	"61.6500015258789"	"104"	"20"	"27"	"56.9099998474121"	"62.3400001525879"	"51.3499984741211"
"71"	"11"	"2"	"56.9099998474121"	"54.4500007629395"	"59.0800018310547"	"68"	"10"	"9"	"60.8300018310547"	"62.3400001525879"	"61.6500015258789"	"94"	"18"	"17"	"60.8300018310547"	"62.3400001525879"	"61.6500015258789"
"53"	"10"	"14"	"60.8300018310547"	"62.3400001525879"	"61.6500015258789"	"68"	"12"	"13"	"60.8300018310547"	"62.3400001525879"	"61.6500015258789"	"91"	"22"	"28"	"53"	"62.3400001525879"	"59.0800018310547"
"41"	"4"	"3"	"21.6900005340576"	"46.5699996948242"	"17.8600006103516"	"59"	"8"	"2"	"53"	"62.3400001525879"	"28.1599998474121"	"77"	"15"	"15"	"999"	"999"	"999"
"78"	"13"	"11"	"53"	"62.3400001525879"	"61.6500015258789"	"78"	"19"	"17"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"
"67"	"10"	"2"	"49.0900001525879"	"57.0800018310547"	"53.9199981689453"	"58"	"10"	"3"	"49.0900001525879"	"41.310001373291"	"51.3499984741211"	"118"	"13"	"14"	"999"	"999"	"999"
"42"	"4"	"4"	"49.0900001525879"	"39.8499984741211"	"33.3199996948242"	"41"	"8"	"10"	"45.1699981689453"	"46.5699996948242"	"43.6199989318848"	"80"	"9"	"13"	"49.0900001525879"	"38.6800003051758"	"38.4700012207031"
"60"	"5"	"2"	"49.0900001525879"	"54.4500007629395"	"56.5"	"67"	"7"	"1"	"56.9099998474121"	"54.4500007629395"	"59.0800018310547"	"88"	"14"	"7"	"56.9099998474121"	"54.4500007629395"	"59.0800018310547"
"35"	"0"	"5"	"49.0900001525879"	"54.4500007629395"	"59.0800018310547"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"
"25"	"2"	"2"	"53"	"41.310001373291"	"48.7700004577637"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"
"67"	"8"	"11"	"56.9099998474121"	"62.3400001525879"	"61.6500015258789"	"75"	"9"	"13"	"60.8300018310547"	"59.7099990844727"	"59.0800018310547"	"999"	"999"	"999"	"999"	"999"	"999"
"33"	"7"	"2"	"53"	"62.3400001525879"	"46.2000007629395"	"48"	"7"	"5"	"56.9099998474121"	"59.7099990844727"	"53.9199981689453"	"92"	"21"	"26"	"53"	"57.0800018310547"	"46.2000007629395"
"31"	"1"	"2"	"33.4300003051758"	"30.7900009155273"	"23.0100002288818"	"67"	"9"	"8"	"999"	"999"	"999"	"93"	"14"	"22"	"999"	"999"	"999"
"41"	"6"	"1"	"41.2599983215332"	"36.0499992370605"	"35.8899993896484"	"72"	"8"	"11"	"49.0900001525879"	"51.8199996948242"	"48.7700004577637"	"999"	"999"	"999"	"999"	"999"	"999"
"65"	"8"	"3"	"45.1699981689453"	"43.939998626709"	"48.7700004577637"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"
"78"	"18"	"8"	"60.8300018310547"	"62.3400001525879"	"61.6500015258789"	"81"	"21"	"11"	"60.8300018310547"	"62.3400001525879"	"61.6500015258789"	"102"	"21"	"19"	"56.9099998474121"	"57.0800018310547"	"53.9199981689453"
"30"	"0"	"3"	"60.8300018310547"	"43.939998626709"	"61.6500015258789"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"
"12"	"6"	"1"	"60.8300018310547"	"62.3400001525879"	"61.6500015258789"	"75"	"12"	"11"	"60.8300018310547"	"62.3400001525879"	"61.6500015258789"	"93"	"17"	"20"	"60.8300018310547"	"62.3400001525879"	"61.6500015258789"
"75"	"11"	"4"	"60.8300018310547"	"33.4199981689453"	"59.0800018310547"	"78"	"14"	"2"	"60.8300018310547"	"46.5699996948242"	"61.6500015258789"	"999"	"999"	"999"	"999"	"999"	"999"
"58"	"5"	"2"	"60.8300018310547"	"54.4500007629395"	"61.6500015258789"	"51"	"11"	"3"	"45.1699981689453"	"57.0800018310547"	"46.2000007629395"	"106"	"14"	"14"	"45.1699981689453"	"43.939998626709"	"43.6199989318848"
"76"	"10"	"3"	"56.9099998474121"	"62.3400001525879"	"56.5"	"89"	"12"	"5"	"56.9099998474121"	"62.3400001525879"	"59.0800018310547"	"106"	"9"	"20"	"999"	"999"	"999"
"34"	"5"	"2"	"45.1699981689453"	"36.0499992370605"	"33.3199996948242"	"20"	"2"	"2"	"53"	"46.5699996948242"	"48.7700004577637"	"999"	"999"	"999"	"999"	"999"	"999"
"57"	"7"	"3"	"41.2599983215332"	"49.189998626709"	"43.6199989318848"	"78"	"11"	"2"	"49.0900001525879"	"54.4500007629395"	"48.7700004577637"	"32"	"18"	"22"	"999"	"999"	"999"
